user_id,signup_date,ab_group,channel,platform,region,age_group
103231,2026-03-17,test,paid_search,web,Moscow,45+
103232,2026-01-20,control,email,web,Moscow,25-34
103233,2026-03-02,test,organic,android,Saint Petersburg,18-24
103234,2026-01-01,control,organic,android,Other Russia,25-34
103235,2026-02-21,control,email,ios,Moscow,45+
103236,2026-02-21,control,email,ios,Moscow,18-24
103237,2026-02-02,control,social_ads,ios,Saint Petersburg,45+
103238,2026-03-31,test,organic,ios,Other Russia,45+
103239,2026-03-21,test,email,web,Other Russia,25-34
103240,2026-01-04,test,social_ads,web,Moscow,25-34
103241,2026-01-19,test,social_ads,ios,Other Russia,18-24
103242,2026-01-19,control,organic,web,Moscow,18-24
103243,2026-03-22,control,paid_search,ios,Moscow,25-34
103244,2026-02-16,test,referral,ios,Moscow,35-44
103245,2026-03-07,control,referral,web,Moscow,45+
103246,2026-03-14,control,paid_search,android,Other Russia,18-24
103247,2026-03-11,test,paid_search,android,Saint Petersburg,25-34
103248,2026-01-09,test,social_ads,ios,Other Russia,25-34
103249,2026-01-13,test,paid_search,android,Saint Petersburg,25-34
103250,2026-02-05,control,paid_search,web,Moscow,25-34
103251,2026-01-31,test,organic,web,Saint Petersburg,45+
103252,2026-03-09,control,organic,web,Other Russia,25-34
103253,2026-01-15,control,social_ads,ios,Saint Petersburg,18-24
103254,2026-02-03,control,organic,web,Moscow,25-34
103255,2026-01-22,test,organic,android,Saint Petersburg,18-24
103256,2026-01-17,test,email,web,Saint Petersburg,45+
103257,2026-01-16,test,social_ads,ios,Moscow,45+
103258,2026-01-18,control,organic,ios,Other Russia,18-24
103259,2026-02-20,control,organic,web,Moscow,25-34
103260,2026-02-06,control,social_ads,android,Moscow,35-44
103261,2026-02-09,test,paid_search,ios,Other Russia,25-34
103262,2026-02-13,control,paid_search,android,Other Russia,25-34
103263,2026-03-08,control,paid_search,ios,Other Russia,45+
103264,2026-03-19,test,organic,ios,Saint Petersburg,18-24
103265,2026-02-17,control,social_ads,ios,Other Russia,25-34
103266,2026-02-27,test,organic,android,Moscow,18-24
103267,2026-03-08,control,paid_search,web,Moscow,25-34
103268,2026-03-04,test,organic,ios,Saint Petersburg,35-44
103269,2026-01-13,control,organic,web,Moscow,35-44
103270,2026-03-30,control,organic,ios,Saint Petersburg,25-34
103271,2026-01-15,control,referral,web,Other Russia,18-24
103272,2026-02-07,control,organic,android,Moscow,35-44
103273,2026-02-28,test,organic,web,Moscow,25-34
103274,2026-02-06,control,organic,web,Moscow,25-34
103275,2026-01-22,control,social_ads,web,Saint Petersburg,18-24
103276,2026-03-25,test,paid_search,web,Other Russia,25-34
103277,2026-01-07,control,email,web,Other Russia,25-34
103278,2026-01-23,test,social_ads,android,Other Russia,25-34
103279,2026-03-31,test,paid_search,web,Other Russia,25-34
103280,2026-03-07,control,social_ads,web,Moscow,25-34
103281,2026-01-08,test,organic,web,Moscow,35-44
103282,2026-03-09,control,email,web,Moscow,25-34
103283,2026-03-29,control,email,android,Other Russia,35-44
103284,2026-01-09,control,organic,web,Moscow,18-24
103285,2026-02-07,test,social_ads,android,Moscow,18-24
103286,2026-02-12,test,organic,ios,Moscow,18-24
103287,2026-01-12,test,paid_search,ios,Moscow,18-24
103288,2026-01-19,test,referral,android,Other Russia,25-34
103289,2026-01-16,control,email,web,Other Russia,18-24
103290,2026-01-17,test,organic,android,Moscow,18-24
103291,2026-02-06,test,social_ads,ios,Saint Petersburg,25-34
103292,2026-02-11,test,social_ads,web,Moscow,25-34
103293,2026-01-22,test,organic,android,Moscow,35-44
103294,2026-01-27,test,social_ads,web,Moscow,25-34
103295,2026-01-18,control,social_ads,android,Saint Petersburg,45+
103296,2026-03-13,test,social_ads,android,Saint Petersburg,18-24
103297,2026-01-20,test,email,web,Other Russia,25-34
103298,2026-03-23,test,organic,web,Other Russia,18-24
103299,2026-02-18,control,organic,android,Moscow,35-44
103300,2026-03-14,test,organic,web,Other Russia,18-24
103301,2026-02-27,control,organic,android,Other Russia,45+
103302,2026-01-24,control,paid_search,web,Moscow,35-44
103303,2026-02-24,test,referral,web,Moscow,25-34
103304,2026-01-25,control,paid_search,ios,Moscow,25-34
103305,2026-01-11,test,social_ads,android,Moscow,25-34
103306,2026-01-23,control,paid_search,android,Moscow,18-24
103307,2026-01-25,test,organic,ios,Moscow,45+
103308,2026-01-13,test,referral,web,Other Russia,35-44
103309,2026-01-03,control,social_ads,web,Other Russia,18-24
103310,2026-03-26,test,paid_search,web,Saint Petersburg,18-24
103311,2026-02-16,control,email,web,Other Russia,25-34
103312,2026-02-06,test,paid_search,web,Other Russia,35-44
103313,2026-03-25,test,organic,ios,Moscow,25-34
103314,2026-01-21,control,paid_search,web,Saint Petersburg,25-34
103315,2026-02-06,test,social_ads,web,Other Russia,18-24
103316,2026-03-18,test,paid_search,ios,Other Russia,45+
103317,2026-02-26,test,referral,web,Other Russia,18-24
103318,2026-02-05,test,paid_search,android,Moscow,25-34
103319,2026-01-24,control,paid_search,web,Other Russia,45+
103320,2026-01-04,test,referral,web,Moscow,35-44
103321,2026-01-08,control,paid_search,android,Moscow,25-34
103322,2026-01-15,control,paid_search,ios,Saint Petersburg,35-44
103323,2026-03-12,test,organic,android,Other Russia,18-24
103324,2026-02-27,control,paid_search,ios,Moscow,18-24
103325,2026-02-09,test,paid_search,web,Moscow,18-24
103326,2026-03-12,control,organic,ios,Other Russia,18-24
103327,2026-01-15,test,paid_search,web,Moscow,35-44
103328,2026-01-19,test,organic,ios,Other Russia,25-34
103329,2026-02-05,control,organic,web,Saint Petersburg,25-34
103330,2026-03-24,control,paid_search,web,Saint Petersburg,35-44
103331,2026-02-25,control,organic,web,Moscow,25-34
103332,2026-03-18,test,social_ads,android,Other Russia,18-24
103333,2026-01-23,test,social_ads,web,Other Russia,25-34
103334,2026-03-18,control,organic,android,Moscow,35-44
103335,2026-01-07,test,organic,web,Other Russia,25-34
103336,2026-01-21,control,paid_search,ios,Other Russia,45+
103337,2026-02-17,control,organic,web,Moscow,35-44
103338,2026-01-05,control,paid_search,ios,Saint Petersburg,35-44
103339,2026-03-19,control,social_ads,android,Other Russia,35-44
103340,2026-03-20,test,social_ads,ios,Saint Petersburg,25-34
103341,2026-02-18,test,paid_search,web,Other Russia,35-44
103342,2026-01-28,test,email,android,Moscow,25-34
103343,2026-01-09,test,organic,web,Other Russia,25-34
103344,2026-02-25,control,referral,ios,Other Russia,18-24
103345,2026-02-18,control,referral,android,Moscow,35-44
103346,2026-03-10,test,paid_search,web,Moscow,25-34
103347,2026-02-24,test,organic,ios,Saint Petersburg,35-44
103348,2026-01-12,test,organic,android,Other Russia,45+
103349,2026-01-11,control,email,web,Moscow,25-34
103350,2026-03-12,test,organic,web,Moscow,25-34
103351,2026-01-15,test,referral,web,Other Russia,18-24
103352,2026-03-26,test,paid_search,android,Moscow,25-34
103353,2026-01-10,test,paid_search,ios,Saint Petersburg,25-34
103354,2026-03-07,control,social_ads,ios,Saint Petersburg,25-34
103355,2026-03-29,control,organic,web,Other Russia,25-34
103356,2026-02-09,control,paid_search,web,Moscow,25-34
103357,2026-01-06,control,email,web,Other Russia,25-34
103358,2026-03-20,test,organic,web,Saint Petersburg,18-24
103359,2026-01-17,test,email,web,Other Russia,18-24
103360,2026-02-17,control,email,web,Moscow,35-44
103361,2026-03-30,control,organic,ios,Other Russia,25-34
103362,2026-03-09,test,paid_search,ios,Other Russia,18-24
103363,2026-01-05,test,organic,web,Other Russia,25-34
103364,2026-03-15,control,social_ads,ios,Moscow,25-34
103365,2026-01-15,test,email,web,Saint Petersburg,35-44
103366,2026-03-09,control,referral,web,Moscow,25-34
103367,2026-02-25,control,email,android,Moscow,25-34
103368,2026-01-26,control,organic,ios,Other Russia,35-44
103369,2026-02-08,test,paid_search,web,Other Russia,35-44
103370,2026-01-11,test,organic,web,Other Russia,25-34
103371,2026-03-30,test,referral,ios,Moscow,35-44
103372,2026-01-22,control,organic,web,Moscow,18-24
103373,2026-01-28,test,organic,android,Moscow,25-34
103374,2026-02-15,test,organic,ios,Moscow,35-44
103375,2026-03-02,control,organic,web,Other Russia,18-24
103376,2026-02-15,control,organic,ios,Moscow,25-34
103377,2026-02-15,control,organic,ios,Moscow,25-34
103378,2026-02-22,test,referral,ios,Other Russia,35-44
103379,2026-03-19,control,referral,android,Moscow,18-24
103380,2026-02-05,control,organic,android,Moscow,35-44
103381,2026-03-16,test,referral,web,Saint Petersburg,18-24
103382,2026-03-12,test,paid_search,web,Moscow,35-44
103383,2026-03-28,test,referral,web,Saint Petersburg,35-44
103384,2026-03-24,test,organic,ios,Saint Petersburg,35-44
103385,2026-03-13,control,paid_search,ios,Other Russia,45+
103386,2026-01-23,test,paid_search,web,Moscow,45+
103387,2026-03-11,control,organic,android,Moscow,45+
103388,2026-03-08,control,paid_search,web,Other Russia,25-34
103389,2026-01-27,test,social_ads,android,Moscow,25-34
103390,2026-03-03,control,social_ads,android,Moscow,18-24
103391,2026-01-23,control,paid_search,web,Moscow,18-24
103392,2026-02-17,test,paid_search,web,Moscow,25-34
103393,2026-03-13,control,social_ads,web,Moscow,18-24
103394,2026-01-17,control,organic,android,Other Russia,45+
103395,2026-01-31,test,organic,web,Saint Petersburg,18-24
103396,2026-03-13,test,paid_search,android,Saint Petersburg,18-24
103397,2026-02-10,test,organic,ios,Moscow,18-24
103398,2026-03-28,control,paid_search,ios,Moscow,18-24
103399,2026-01-01,test,organic,android,Other Russia,18-24
103400,2026-03-06,test,social_ads,ios,Other Russia,25-34
103401,2026-03-15,control,social_ads,android,Other Russia,25-34
103402,2026-03-24,control,referral,ios,Moscow,35-44
103403,2026-01-15,control,social_ads,web,Moscow,25-34
103404,2026-03-30,test,paid_search,web,Other Russia,35-44
103405,2026-02-05,control,email,web,Moscow,35-44
103406,2026-02-01,test,social_ads,android,Moscow,18-24
103407,2026-02-01,test,paid_search,web,Moscow,18-24
103408,2026-02-27,control,organic,ios,Moscow,35-44
103409,2026-03-01,test,social_ads,web,Other Russia,35-44
103410,2026-02-12,control,social_ads,ios,Other Russia,18-24
103411,2026-01-07,control,social_ads,android,Other Russia,25-34
103412,2026-03-30,test,referral,ios,Moscow,25-34
103413,2026-01-20,control,email,android,Other Russia,18-24
103414,2026-01-09,test,email,web,Other Russia,18-24
103415,2026-02-23,test,social_ads,web,Other Russia,35-44
103416,2026-02-07,control,email,ios,Saint Petersburg,25-34
103417,2026-02-25,control,email,web,Other Russia,25-34
103418,2026-03-20,control,organic,ios,Moscow,18-24
103419,2026-01-09,test,social_ads,android,Saint Petersburg,18-24
103420,2026-01-26,test,organic,web,Other Russia,18-24
103421,2026-02-16,control,organic,android,Other Russia,25-34
103422,2026-03-12,test,organic,web,Other Russia,35-44
103423,2026-02-24,test,paid_search,ios,Moscow,35-44
103424,2026-02-04,test,organic,web,Other Russia,18-24
103425,2026-02-24,control,organic,ios,Moscow,18-24
103426,2026-03-30,control,organic,web,Other Russia,18-24
103427,2026-02-13,control,social_ads,android,Moscow,35-44
103428,2026-03-21,control,referral,android,Moscow,25-34
103429,2026-03-12,control,email,ios,Other Russia,35-44
103430,2026-01-28,control,paid_search,ios,Other Russia,25-34
103431,2026-01-23,control,organic,ios,Saint Petersburg,25-34
103432,2026-03-11,control,referral,ios,Moscow,25-34
103433,2026-01-19,control,organic,ios,Moscow,25-34
103434,2026-01-31,test,email,ios,Moscow,25-34
103435,2026-01-22,test,social_ads,android,Moscow,18-24
103436,2026-02-24,control,paid_search,ios,Other Russia,25-34
103437,2026-01-27,test,organic,web,Saint Petersburg,45+
103438,2026-03-01,control,organic,android,Moscow,25-34
103439,2026-03-26,test,paid_search,web,Other Russia,35-44
103440,2026-03-16,test,paid_search,web,Moscow,45+
103441,2026-03-27,control,referral,android,Moscow,25-34
103442,2026-01-03,test,social_ads,web,Moscow,25-34
103443,2026-02-10,test,paid_search,web,Moscow,18-24
103444,2026-01-20,test,organic,ios,Saint Petersburg,35-44
103445,2026-03-24,control,paid_search,android,Other Russia,45+
103446,2026-03-06,control,organic,web,Saint Petersburg,45+
103447,2026-01-29,test,social_ads,ios,Other Russia,18-24
103448,2026-02-20,control,social_ads,web,Other Russia,45+
103449,2026-02-24,test,referral,ios,Other Russia,25-34
103450,2026-02-14,test,paid_search,web,Other Russia,25-34
103451,2026-02-12,control,organic,web,Other Russia,18-24
103452,2026-01-05,control,referral,android,Other Russia,18-24
103453,2026-02-10,control,social_ads,ios,Moscow,25-34
103454,2026-02-01,control,social_ads,android,Moscow,25-34
103455,2026-03-15,test,paid_search,android,Other Russia,45+
103456,2026-03-19,test,referral,android,Other Russia,18-24
103457,2026-03-09,control,organic,android,Other Russia,35-44
103458,2026-01-03,test,paid_search,web,Other Russia,25-34
103459,2026-03-17,test,referral,android,Other Russia,18-24
103460,2026-02-05,test,organic,ios,Other Russia,18-24
103461,2026-02-07,control,referral,web,Other Russia,35-44
103462,2026-03-27,test,paid_search,web,Moscow,35-44
103463,2026-03-20,test,organic,web,Saint Petersburg,18-24
103464,2026-01-05,control,organic,ios,Moscow,25-34
103465,2026-02-02,test,referral,android,Moscow,25-34
103466,2026-03-09,test,referral,ios,Saint Petersburg,25-34
103467,2026-02-18,control,organic,web,Moscow,25-34
103468,2026-01-24,test,organic,web,Other Russia,35-44
103469,2026-02-17,test,organic,android,Saint Petersburg,25-34
103470,2026-03-19,test,organic,web,Other Russia,18-24
103471,2026-01-21,control,social_ads,ios,Moscow,18-24
103472,2026-03-09,test,organic,android,Other Russia,45+
103473,2026-03-08,test,organic,android,Saint Petersburg,25-34
103474,2026-03-21,test,organic,ios,Saint Petersburg,18-24
103475,2026-01-27,control,social_ads,ios,Other Russia,35-44
103476,2026-01-20,control,social_ads,web,Saint Petersburg,25-34
103477,2026-02-19,test,social_ads,android,Saint Petersburg,25-34
103478,2026-02-17,control,paid_search,ios,Other Russia,18-24
103479,2026-02-06,control,email,android,Other Russia,35-44
103480,2026-03-12,control,paid_search,web,Moscow,35-44
103481,2026-03-13,test,referral,ios,Other Russia,18-24
103482,2026-01-23,control,social_ads,web,Moscow,18-24
103483,2026-03-13,test,organic,ios,Moscow,25-34
103484,2026-01-21,test,referral,ios,Moscow,25-34
103485,2026-02-06,test,paid_search,android,Moscow,25-34
103486,2026-01-03,test,social_ads,web,Moscow,25-34
103487,2026-01-31,control,organic,android,Other Russia,25-34
103488,2026-03-28,test,paid_search,web,Saint Petersburg,45+
103489,2026-02-09,control,referral,ios,Other Russia,25-34
103490,2026-03-05,test,organic,web,Moscow,25-34
103491,2026-01-10,control,organic,web,Saint Petersburg,25-34
103492,2026-02-27,test,organic,android,Moscow,35-44
103493,2026-02-03,test,paid_search,web,Saint Petersburg,35-44
103494,2026-03-08,control,referral,android,Moscow,45+
103495,2026-03-25,test,social_ads,web,Other Russia,25-34
103496,2026-02-17,control,email,ios,Other Russia,25-34
103497,2026-01-10,control,paid_search,web,Moscow,25-34
103498,2026-02-12,control,paid_search,ios,Moscow,35-44
103499,2026-01-12,control,organic,android,Moscow,25-34
103500,2026-02-10,test,organic,ios,Moscow,25-34
103501,2026-01-06,test,social_ads,web,Other Russia,25-34
103502,2026-02-27,control,organic,android,Saint Petersburg,18-24
103503,2026-01-28,test,organic,android,Other Russia,35-44
103504,2026-01-19,test,referral,web,Other Russia,18-24
103505,2026-01-02,test,paid_search,ios,Moscow,25-34
103506,2026-03-21,control,organic,ios,Other Russia,18-24
103507,2026-03-17,test,social_ads,android,Other Russia,18-24
103508,2026-03-15,control,paid_search,web,Moscow,18-24
103509,2026-01-06,test,referral,web,Other Russia,35-44
103510,2026-02-01,test,social_ads,android,Saint Petersburg,35-44
103511,2026-03-29,test,organic,ios,Other Russia,25-34
103512,2026-02-22,control,organic,ios,Other Russia,25-34
103513,2026-01-12,control,organic,android,Other Russia,35-44
103514,2026-01-13,test,social_ads,web,Other Russia,35-44
103515,2026-01-24,control,paid_search,web,Other Russia,25-34
103516,2026-03-29,control,social_ads,android,Moscow,25-34
103517,2026-01-16,test,paid_search,android,Other Russia,35-44
103518,2026-03-23,test,organic,android,Other Russia,35-44
103519,2026-03-03,control,organic,ios,Other Russia,18-24
103520,2026-03-24,control,organic,web,Other Russia,25-34
103521,2026-03-16,test,paid_search,web,Moscow,18-24
103522,2026-01-30,control,paid_search,web,Moscow,35-44
103523,2026-03-16,control,email,android,Other Russia,25-34
103524,2026-01-16,control,organic,web,Other Russia,45+
103525,2026-01-27,control,social_ads,ios,Other Russia,18-24
103526,2026-01-20,test,organic,web,Saint Petersburg,25-34
103527,2026-01-12,control,social_ads,web,Moscow,35-44
103528,2026-01-09,control,organic,web,Saint Petersburg,35-44
103529,2026-01-17,test,social_ads,ios,Moscow,35-44
103530,2026-01-11,control,organic,web,Other Russia,18-24
103531,2026-02-04,control,organic,android,Saint Petersburg,45+
103532,2026-01-07,test,paid_search,android,Moscow,45+
103533,2026-01-06,test,paid_search,web,Saint Petersburg,45+
103534,2026-03-31,control,paid_search,android,Other Russia,25-34
103535,2026-01-08,control,organic,web,Saint Petersburg,35-44
